Transaction_ID,Description,Amount,Category,Payment_Method,City,datetime,clean_desc,llm_category,anomaly,anomaly_label
TXN_00949,APOLLO PHARMACY,2059.62,Healthcare,Wallet,Chennai,15-12-2024 19:32,apollo pharmacy,Healthcare,FALSE,Normal
TXN_00950,ELECTRICITY BOARD 6255,1945.66,Utilities,UPI,Mumbai,06-04-2024 15:04,electricity board ,Bills,FALSE,Normal
TXN_00951,AMZ MKTP 8163,1487.75,Shopping,UPI,Jaipur,13-12-2024 13:28,amz mktp ,Shopping,FALSE,Normal
TXN_00952,UBER TRIP,232.77,Transportation,Credit Card,Ahmedabad,30-07-2024 15:08,uber trip,Transport,FALSE,Normal
TXN_00953,ICLOUD BACKUP 1931,488,Subscriptions,Wallet,Mumbai,20-04-2024 12:49,icloud backup ,Subscriptions,FALSE,Normal
TXN_00954,BOOKMYSHOW 9690,907.22,Entertainment,Net Banking,Kolkata,01-01-2024 19:09,bookmyshow ,Entertainment,FALSE,Normal
TXN_00955,ADOBE CLOUD,248.78,Subscriptions,UPI,Jaipur,08-12-2024 17:47,adobe cloud,Subscriptions,FALSE,Normal
TXN_00956,INVESTMENT APP,3491.24,Financial,Debit Card,Delhi,15-04-2024 23:41,investment app,Financial,FALSE,Normal
TXN_00957,SPOTIFY SUB 6898,426.17,Subscriptions,UPI,Lucknow,18-06-2024 20:09,spotify sub ,Subscriptions,FALSE,Normal
TXN_00958,AIRTEL POSTPAID 1919,836.06,Utilities,Credit Card,Bangalore,18-07-2024 18:07,airtel postpaid ,Bills,FALSE,Normal
TXN_00959,FLIPKRT.COM,4457.38,Shopping,UPI,Hyderabad,29-02-2024 07:18,flipkrtcom,Shopping,FALSE,Normal
TXN_00960,NETFLIX SUBS 1937,747.04,Entertainment,Wallet,Ahmedabad,26-10-2024 19:51,netflix subs ,Subscriptions,FALSE,Normal
TXN_00961,BSNL BILL 2876,1144.29,Utilities,Debit Card,Lucknow,30-08-2024 09:48,bsnl bill ,Bills,FALSE,Normal
TXN_00962,MEDPLUS CHEMIST XYZ557,684.66,Healthcare,Debit Card,Kolkata,23-10-2024 22:42,medplus chemist xyz,Healthcare,FALSE,Normal
TXN_00963,APOLLO HOSP 7854,15466.04,Healthcare,Debit Card,Jaipur,16-10-2024 18:19,apollo hosp ,Healthcare,FALSE,Normal
TXN_00964,NETMEDS APP 5182,2200.14,Healthcare,Debit Card,Chennai,14-07-2024 08:26,netmeds app ,Healthcare,FALSE,Normal
TXN_00965,COURSERA FEE 6832,4987.24,Education,Net Banking,Lucknow,30-10-2024 14:01,coursera fee ,Education,FALSE,Normal
TXN_00966,GAMING ARCADE,531.05,Entertainment,Debit Card,Kolkata,12-11-2024 23:12,gaming arcade,Entertainment,FALSE,Normal
TXN_00967,SPA TREATMENT,1821.64,Personal Care,Debit Card,Ahmedabad,04-04-2024 22:27,spa treatment,Healthcare,FALSE,Normal
TXN_00968,BSNL BILL,958.09,Utilities,UPI,Pune,07-03-2024 08:19,bsnl bill,Bills,FALSE,Normal
TXN_00969,METRO CARD REF 8045,744.87,Transportation,Debit Card,Hyderabad,21-12-2024 12:03,metro card ref ,Transport,FALSE,Normal
TXN_00970,ICLOUD BACKUP 5708,337.55,Subscriptions,Debit Card,Pune,29-03-2024 12:23,icloud backup ,Subscriptions,FALSE,Normal
TXN_00971,UDEMY COURSE 6566 XYZ506,5014.93,Education,Credit Card,Hyderabad,26-02-2024 19:52,udemy course  xyz,Education,FALSE,Normal
TXN_00972,SUBWAY MRT STN 4965 XYZ885,2439.32,Food & Beverage,Net Banking,Lucknow,24-02-2024 18:47,subway mrt stn  xyz,Food & Beverage,FALSE,Normal
TXN_00973,DR SHARMA CLINIC,2322.86,Healthcare,Net Banking,Mumbai,08-05-2024 07:10,dr sharma clinic,Healthcare,FALSE,Normal
TXN_00974,GAMING ARCADE 8853,1237.85,Entertainment,Unknown,Lucknow,04-12-2024 11:07,gaming arcade ,Entertainment,FALSE,Normal
TXN_00975,ONLINE COURSE 2546,4390.13,Education,Net Banking,Delhi,24-03-2024 13:10,online course ,Education,FALSE,Normal
TXN_00976,GAMING ARCADE 5597,518.33,Entertainment,Unknown,Hyderabad,17-01-2024 07:16,gaming arcade ,Entertainment,FALSE,Normal
TXN_00977,NYKAA BEAUTY 5265,3313.82,Shopping,Debit Card,Bangalore,04-02-2024 19:09,nykaa beauty ,Shopping,FALSE,Normal
TXN_00978,SKILL SHARE 6582,1819.3,Education,Wallet,Ahmedabad,09-09-2024 20:38,skill share ,Education,FALSE,Normal
TXN_00979,DECATHLON SPORTS 7514,1310.51,Personal Care,UPI,Chennai,12-01-2024 15:33,decathlon sports ,Shopping,FALSE,Normal
TXN_00980,METRO CARD REF,522.58,Transportation,Debit Card,Hyderabad,18-04-2024 15:47,metro card ref,Transport,FALSE,Normal
TXN_00981,YOUTUBE PREMIUM 3231,1306.8,Entertainment,Credit Card,Mumbai,23-04-2024 16:48,youtube premium ,Subscriptions,FALSE,Normal
TXN_00982,ONLINE COURSE,5925.49,Education,Credit Card,Chennai,16-07-2024 16:21,online course,Education,FALSE,Normal
TXN_00983,ONLINE COURSE 5631,2084.12,Education,Wallet,Mumbai,13-07-2024 07:43,online course ,Education,FALSE,Normal
TXN_00984,RELIANCE MKT 7623,4496.13,Shopping,UPI,Kolkata,20-05-2024 08:07,reliance mkt ,Shopping,FALSE,Normal
TXN_00985,INSURANCE PREMIUM 8655,4108.6,Financial,Net Banking,Chennai,23-02-2024 22:15,insurance premium ,Bills,FALSE,Normal
TXN_00986,HOTSTAR SUB,1250.19,Entertainment,Wallet,Chennai,25-02-2024 13:58,hotstar sub,Subscriptions,FALSE,Normal
TXN_00987,INTERNET PROVIDER 7817,13233.02,Utilities,Wallet,Jaipur,28-08-2024 15:10,internet provider ,Bills,TRUE,Anomalous
TXN_00988,OLA CAB 5421 5417,133.06,Transportation,Wallet,Lucknow,21-12-2024 11:38,ola cab  ,Transport,FALSE,Normal
TXN_00989,UNIQLO STORE,1043.35,Personal Care,Credit Card,Jaipur,23-07-2024 17:16,uniqlo store,Shopping,FALSE,Normal
TXN_00990,ELECTRICITY BOARD 4214,5928.64,Utilities,Net Banking,Bangalore,31-10-2024 14:52,electricity board ,Bills,FALSE,Normal
TXN_00991,UNIQLO STORE 6734,846.41,Personal Care,Net Banking,Delhi,11-11-2024 07:11,uniqlo store ,Shopping,FALSE,Normal
TXN_00992,INVESTMENT APP 3185,4200.57,Financial,Credit Card,Jaipur,22-02-2024 10:57,investment app ,Financial,FALSE,Normal
TXN_00993,INVESTMENT APP,3778.03,Financial,Wallet,Delhi,15-09-2024 08:10,investment app,Financial,FALSE,Normal
TXN_00994,KFC #123 9181,414.86,Food & Beverage,Debit Card,Kolkata,11-02-2024 17:18,kfc  ,Food & Beverage,FALSE,Normal
TXN_00995,SKILL SHARE 8596,2287.85,Education,UPI,Pune,15-10-2024 21:16,skill share ,Education,FALSE,Normal
TXN_00996,INSURANCE PREMIUM 8095,4183.37,Financial,Credit Card,Pune,27-11-2024 09:27,insurance premium ,Bills,FALSE,Normal
TXN_00997,GAMING ARCADE 1355,473.74,Entertainment,Credit Card,Bangalore,14-10-2024 18:36,gaming arcade ,Entertainment,FALSE,Normal
TXN_00998,INSURANCE PREMIUM 3188,392.39,Financial,Credit Card,Hyderabad,30-05-2024 10:57,insurance premium ,Bills,FALSE,Normal
TXN_00999,INSURANCE PREMIUM 7158,3367.19,Financial,Wallet,Ahmedabad,15-12-2024 14:36,insurance premium ,Bills,FALSE,Normal
TXN_01000,ZOMATO APP,171.44,Food & Beverage,Debit Card,Chennai,04-05-2024 07:35,zomato app,Food & Beverage,FALSE,Normal
